date,refyear_clean,refmonth_clean,refperiodid,period,freqcode,refyear,refmonth,flowcode,flowdesc,reportercode,reporteriso,reporterdesc,partnercode,partneriso,partnerdesc,cmdcode,cmddesc,cifvalue,fobvalue,primaryvalue,qty,alt_qty,net_wgt,gross_wgt,qtyunitcode,qtyunitabbr,altqtyunitcode,altqtyunitabbr,isreported,isaggregate,isleaf,aggrlevel
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,72,BWA,Botswana,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2024.482,,2024.482,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,76,BRA,Brazil,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4867535.0,4794404.0,4867535.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,84,BLZ,Belize,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7923.575,,7923.575,1.001,0.0,1.001,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,96,BRN,Brunei Darussalam,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2854728.26,0.0,2854728.26,95.695,0.0,95.695,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,100,BGR,Bulgaria,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",41151858.689,0.0,41151858.689,667.78,667780.0,1073.28,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,108,BDI,Burundi,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",518.57,,518.57,2.0,2.0,2.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,116,KHM,Cambodia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",3729454488.34,,3729454488.34,64795.0,64795.0,64795.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,124,CAN,Canada,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,6529312136.626,6529312136.626,282183.218,0.0,282183.218,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,136,CYM,Cayman Isds,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",27401952.378,,27401952.378,583.622,0.0,583.622,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,144,LKA,Sri Lanka,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1259749.153,0.0,1259749.153,19.34,19.34,19.34,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,152,CHL,Chile,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",383078.586,373366.202,383078.586,62.253,0.0,62.253,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,156,CHN,China,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",47279366447.0,,47279366447.0,820913.894,820913894.0,820913.894,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,170,COL,Colombia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",35337.21,0.0,35337.21,3.26,3.26,3.26,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,188,CRI,Costa Rica,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1182606.17,0.0,1182606.17,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,191,HRV,Croatia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",65515596.0,0.0,65515596.0,1234.532,1234532.44,1264.416,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,196,CYP,Cyprus,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",22542196.477,,22542196.477,392.823,392823.0,,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,203,CZE,Czechia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",495287422.0,485959602.0,495287422.0,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,204,BEN,Benin,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",8113.905,,8113.905,4.5,4.5,4.5,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,208,DNK,Denmark,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",43806746.636,,43806746.636,1193.179,1193179.0,,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,212,DMA,Dominica,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",572.222,,572.222,0.01,0.0,0.01,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,214,DOM,Dominican Rep.,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",170725487.624,165734627.069,170725487.624,5088.224,0.0,6133.909,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,218,ECU,Ecuador,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",12921.741,12641.444,12921.741,0.0,0.0,7.928,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,222,SLV,El Salvador,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",421175.77,0.0,421175.77,14.05,14.05,14.05,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,231,ETH,Ethiopia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2.13,0.0,2.13,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,233,EST,Estonia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",188572099.64,,188572099.64,3287.474,3287473.97,3287.473,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,242,FJI,Fiji,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7829.971,0.0,7829.971,1.0,1.0,1.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,246,FIN,Finland,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",68094589.126,0.0,68094589.126,1454.469,0.0,1519.749,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,251,FRA,France,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1545252297.821,,1545252297.821,34765.144,34765144.0,,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,258,PYF,French Polynesia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",241160.886,,241160.886,11.4,0.0,11.4,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,262,DJI,Djibouti,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",787.78,,787.78,1.0,1.0,1.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,270,GMB,Gambia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",839.72,0.0,839.72,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,275,PSE,State of Palestine,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",40.73,0.0,40.73,0.001,0.0,0.001,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,276,DEU,Germany,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",11080172019.515,0.0,11080172019.515,193759.776,0.0,193725.373,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,288,GHA,Ghana,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1256.517,,1256.517,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,300,GRC,Greece,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",13637628.54,0.0,13637628.54,331.143,328146.0,0.0,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,308,GRD,Grenada,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",204.074,0.0,204.074,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,320,GTM,Guatemala,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1222830.0,0.0,1222830.0,93.628,0.0,93.628,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,328,GUY,Guyana,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",116.043,110.518,116.043,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,340,HND,Honduras,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",148094.37,0.0,148094.37,16.81,16.81,16.81,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,344,HKG,"China, Hong Kong SAR",0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",29132255816.791,0.0,29132255816.791,522472.0,522472.0,522472.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,348,HUN,Hungary,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",119872769.0,0.0,119872769.0,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,352,ISL,Iceland,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",758853.647,735711.471,758853.647,13.572,0.0,13.572,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,360,IDN,Indonesia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2681663331.0,0.0,2681663331.0,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,372,IRL,Ireland,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",36783095.905,,36783095.905,2128.664,0.0,,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,376,ISR,Israel,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",89991000.0,0.0,89991000.0,1696.645,0.0,1696.645,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,380,ITA,Italy,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",7494949329.75,,7494949329.75,182031.17,0.0,,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,388,JAM,Jamaica,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",93.89,,93.89,0.19,0.19,0.19,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,392,JPN,Japan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",298365903.302,0.0,298365903.302,5313.85,5313850.0,5313.85,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,398,KAZ,Kazakhstan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",366484630.6,,366484630.6,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,400,JOR,Jordan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1106928406.327,0.0,1106928406.327,21755.086,0.0,21755.086,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,404,KEN,Kenya,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",13294.602,0.0,13294.602,1.8,1800.0,1.8,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,410,KOR,Rep. of Korea,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2569351911.0,,2569351911.0,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,414,KWT,Kuwait,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1035634205.0,,1035634205.0,20223.488,20223.488,20223.488,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,417,KGZ,Kyrgyzstan,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",20521852.0,,20521852.0,400.054,400054.0,,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,418,LAO,Lao People's Dem. Rep.,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",267288501.59,0.0,267288501.59,4710.44,4710.44,4710.44,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,422,LBN,Lebanon,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",665731607.0,0.0,665731607.0,12470.375,0.0,12470.375,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,428,LVA,Latvia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",20018617.777,,20018617.777,341.822,341822.0,332.993,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,440,LTU,Lithuania,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",26518100.0,0.0,26518100.0,457.859,0.0,459.54,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,442,LUX,Luxembourg,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",77644290.097,77055293.861,77644290.097,1653.467,0.0,2138.544,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,446,MAC,"China, Macao SAR",0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",13072696.747,0.0,13072696.747,242.871,0.0,242.871,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,458,MYS,Malaysia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4209653183.012,0.0,4209653183.012,73391.14,73391.14,73391.14,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,462,MDV,Maldives,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",34793.375,0.0,34793.375,0.482,481.5,0.482,0.0,8,kg,15,g,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,466,MLI,Mali,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",1506084.419,,1506084.419,0.0,0.0,,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,470,MLT,Malta,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",4138748.974,,4138748.974,479.604,0.0,,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,478,MRT,Mauritania,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",138666643.0,,138666643.0,2395.0,2395.0,2395.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,480,MUS,Mauritius,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",22446434.421,22105649.008,22446434.421,435.0,435.0,440.0,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,484,MEX,Mexico,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",,113669695.0,113669695.0,0.0,0.0,0.0,0.0,-1,,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,490,S19,"Other Asia, nes",0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",2225357302.666,0.0,2225357302.666,38214.902,0.0,38214.902,0.0,8,kg,-1,,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,496,MNG,Mongolia,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",9953.05,0.0,9953.05,0.2,0.2,1.04,0.0,8,kg,8,kg,False,True,False,4
2021-01-01,2021,1,20210101,2021,A,2021,52,M,Import,498,MDA,Rep. of Moldova,0,W00,World,7108,"Gold (including gold plated with platinum) unwrought or in semi-manufactured forms, or in powder form",208269.0,0.0,208269.0,4.324,4324.0,4.218,0.0,8,kg,15,g,False,True,False,4
